"title","link","published","summary","label"
"O issaPOST","https://www.google.com/url?rct=j\a=t\rl=https://www.orissapos= t.com/leopard-hide-seized-six-detained/\t=ga\d=CAEYASoUMTQyMTc5MDk0OTU0OTQ1M= TQ3NDkyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw3iRVdCK72gd8F8855MvFpC","2025-02-08 00:00:00","""Leopa d hide seized; six detai ed. ... elepha t tusks. As a esult, ma y gullible t ibal= people i volved i poachi g a e bei g a ested a d faci g legal co seque ce= s. Co se vatio ...""","0"
"Hi dusta Times","https://www.google.com/url?rct=j\a=t\rl=https://www.hindustantim= es.com/htcity/htcity-showstoppers/malaika-arora-sizzles-in-red-rasha-thadani= -stuns-in-ivory-for-manish-malhotra-s-grand-finale-at-dubai-fashion-week-101= 738907928229.html\t=ga\d=CAEYASoTMzUxODIwMzQ3Mjg3NDc4NzY5MjIaNjM1NWVhYTFhYWN= jMjcyZDpjb206ZW46VVM\sg=AOvVaw1r7FYQsLv1Bfwmipd-ifkb","2025-02-08 00:00:00","""Malaika A o a sizzles i ed, Rasha Thada i stu s i ivo y = fo Ma ish Malhot a's .... Malaika = A o a sizzles i ed, Rasha Thada i stu s i ivo y fo Ma ish Malhot a's g a= d fi ale at Dubai Fashio Week Malaika A o a, Rasha Thada i a d ...""","0"
"The Defe se Post","https://www.google.com/url?rct=j\a=t\rl=https://thedefensepos= t.com/2025/02/07/france-pull-troops-ivory-coast/\t=ga\d=CAEYACoTMzUxODIwMzQ3= Mjg3NDc4NzY5MjIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw1Mung6jEl8VEsAt= bkX1Ad1","2025-02-08 00:00:00","""F a ce to Pull T oops F om Ivo y Coast i Feb ua y: Sou ces=. Ivo y Coast P eside t Alassa e Ouatta a a ou ced the= pla ed withd awal i Decembe , maki g it the latest cou t y i the egio = to weake milita y ...""","0"
"Hi dusta Times","https://www.google.com/url?rct=j\a=t\rl=https://www.hindustan= times.com/htcity/htcity-showstoppers/malaika-arora-sizzles-in-red-rasha-thad= ani-stuns-in-ivory-for-manish-malhotra-s-grand-finale-at-dubai-fashion-week-= 101738907928229.html\t=ga\d=CAEYASoTMzUxODIwMzQ3Mjg3NDc4NzY5MjIaNjM1NWVhYTFh= YWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw1r7FYQsLv1Bfwmipd-ifkb","2025-02-08 00:00:00","""Malaika A o a sizzles i ed, Rasha Thada i stu s i ivo y = fo Ma ish Malhot a's .... Malaika A o a sizzles i ed, Rasha Thada i stu s i = ivo y fo Ma ish Malhot a's g a d fi ale at Dubai Fashio Week Malaika A = o a, Rasha Thada i a d ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.ndtv.com/= lifestyle/for-loveyapa-day-khushi-kapoor-picks-an-ivory-mini-dress-with-prin= ted-blooms-and-lace-accents-7654775\t=ga\d=CAEYAioTMzUxODIwMzQ3Mjg3NDc4NzY5M= jIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw3UJjp20sVN4Vfa1xVxCMig","2025-02-08 00:00:00","""Fo Loveyapa Day, Khushi Kapoo Picks A Ivo y Mi i D ess W= ith P i ted Blooms A d Lace Acce ts. Khushi Kapoo is eady take o the elease day of he = latest movie wea i g a dai ty ivo y flo al d ess.""","0"
"Ba o 's","https://www.google.com/url?rct=j\a=t\rl=https://www.barrons.c= om/articles/i-coast-opposition-leader-gives-up-french-nationality-before-ele= ction-5cc77c47%3Fmod%3Dnews_archive\t=ga\d=CAEYAyoTMzUxODIwMzQ3Mjg3NDc4NzY5M= jIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw3qg93xZHL0OSxeUiS0Tkrh","2025-02-08 00:00:00","""I Coast Oppositio Leade Gives Up F e ch Natio ality Befo = e Electio. Ivo y Coast's mai oppositio leade Tidja e Thiam o = F iday a ou ced that he had give up F e ch atio ality i o de to sta d = i a p eside tial ...""","0"
"G a= d View Outdoo s","https://www.goog= le.com/url?rct=j\a=t\rl=https://www.grandviewoutdoors.com/whitetail-deer/a-w= hitetail-buck-with-a-fang\t=ga\d=CAEYAyoTMTM3NjkyNzM4NDU0Mjc3NDc4NjIaODA0NTF= kNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1OO4q8RthnOeLPIRGjfBBD","2025-02-07 00:00:00","""A Whitetail Buck . . . With a Fa g?. A elk's thumb-sized ivo ies a e ma= de of the same mate ial as elepha t a d wal us tusks. Scie tists thi k p ehi= sto ic elk used lo ge , sabe like tusks ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://ftw.usatoday.= com/2025/02/elephant-straddles-car-tourists-shocked-south-africa\t=ga\d=CAEY= ACoTMTM3NjkyNzM4NDU0Mjc3NDc4NjIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVa= w3AkOawYOEV0lMyiqjJw45x","2025-02-07 00:00:00","""Tou ists 'shocked' as elepha t appea s eady to c ush ca -= USA Today's FTW. ca was t yi g to keep up with the elepha t, a= d eve tually the elepha t came out a d at fi st put its tusks the oof a d = the the t u k, a d ...""","0"
"MSN","https://www.google.com/url?rct=j\a=t\rl=https://www.msn.com/e= n-ca/news/world/german-tourist-killed-by-elephant-in-indias-valparai-region/= ar-AA1ytPG0\t=ga\d=CAEYASoTMTM3NjkyNzM4NDU0Mjc3NDc4NjIaODA0NTFkNWJmZWQ0MTMxO= Dpjb206ZW46VVM\sg=AOvVaw1fUjh_9zggwVtS9mLs8Ya-","2025-02-07 00:00:00","""Ge ma tou ist killed by elepha t i I dia's Valpa ai egio=. ... elepha t fi st pulled the Ge ma off his scoote = a d the d ove its tusks i to his body. Acco di g to Bild, 77-yea -old Micha= el, a tou ist f om ...""","0"
"N/A","https://www.google.com/url?rct=j\a=t\rl=http://www.msn.com/en= -us/news/world/german-tourist-killed-in-tragic-elephant-attack-in-india/ar-A= A1ytNl3%3Fapiversion%3Dv2%26noservercache%3D1%26domshim%3D1%26renderwebcompo= nents%3D1%26wcseo%3D1%26batchservertelemetry%3D1%26noservertelemetry%3D1\t=g= a\d=CAEYAioTMTM3NjkyNzM4NDU0Mjc3NDc4NjIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\= sg=AOvVaw2bLoHS_rmSqjOyOcjd7crZ","2025-02-07 00:00:00","""Ge ma tou ist killed i t agic elepha t attack i I dia. ... elepha t fi st pulled the ma off his scoote a d= the d ove its tusks i to his body. Acco di g to Bild, 77-yea -old Michael,= a tou ist f om ...""","0"
"G a d View Outdoo s","https://www.google.com/url?rct=j\a=t\rl=https://www.grandview= outdoors.com/whitetail-deer/a-whitetail-buck-with-a-fang\t=ga\d=CAEYAyoTMTM3= NjkyNzM4NDU0Mjc3NDc4NjIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1OO4q8R= thnOeLPIRGjfBBD","2025-02-07 00:00:00","""A Whitetail Buck . . . With a Fa g?. A elk's thumb-sized ivo ies a e made of the same mat= e ial as elepha t a d wal us tusks. Scie tists thi k p ehisto ic elk used lo= ge , sabe like tusks ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl== https://www.livescience.com/archaeology/worlds-largest-ever-bead-stash-found= -in-5-000-year-old-ivory-lady-tomb-in-spain\t=ga\d=CAEYACoTNzYyMDc2NzY1OTQ2N= zc5MzQ0NDIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw3Ee7cp38B89p83hgsQ29= hi","2025-02-07 00:00:00","""Wo ld's la g= est-eve bead stash fou d i 5000-yea -old 'Ivo y Lady' tomb i Spai. The beads we e pa t of elabo ate d esses made out of li e = a d ado ed with ivo y a d ambe pe da ts, suggesti g they we e made fo a = select g oup of ...""","0"
"Unknown Source","https://www.g= oogle.com/url?rct=j\a=t\rl=https://www.thezoereport.com/culture/angelina-jol= ie-backless-ivory-dress\t=ga\d=CAEYAioTNzYyMDc2NzY1OTQ2Nzc5MzQ0NDIaNjM1NWVhY= TFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw20eVvE9kDwQQBS_vyZylZU","2025-02-07 00:00:00","""A geli a Jolie Dazzled i A Backless Ivo y D ess At The Sa= ta Ba ba a Film Festival. At he fi st ed ca pet ev= e t i a mo th, A geli a Jolie dazzled i a backless ivo y slip d ess. App e= ciate he full Sa ta Ba ba a Film Festival ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.livescien= ce.com/archaeology/worlds-largest-ever-bead-stash-found-in-5-000-year-old-iv= ory-lady-tomb-in-spain\t=ga\d=CAEYACoTNzYyMDc2NzY1OTQ2Nzc5MzQ0NDIaNjM1NWVhYT= FhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw3Ee7cp38B89p83hgsQ29hi","2025-02-07 00:00:00","""Wo ld's la gest-eve bead stash fou d i 5000-yea -old 'Ivo= y Lady' tomb i Spai. The beads we e pa t of elabo ate d esses made out of = li e a d ado ed with ivo y a d ambe pe da ts, suggesti g they we e made f= o a select g oup of ...""","0"
"YouTube","https://www.google.com/url?rct=j\a=t\rl=https://www.youtube.c= om/watch%3Fv%3D-uAOFUFu6w0\t=ga\d=CAEYASoTNzYyMDc2NzY1OTQ2Nzc5MzQ0NDIaNjM1NW= VhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw2QnH4b9ce4DkgbyKg6w3IB","2025-02-07 00:00:00","""Ivo y Coast: a tisa al weavi g of loi cloths u de th eat = FRANCE 24 E glish. I Ivo y Coast, the weavi g of loi cloths used by the= Baoule people is a age-old skill that equi es yea s of app e ticeship.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.thezoerep= ort.com/culture/angelina-jolie-backless-ivory-dress\t=ga\d=CAEYAioTNzYyMDc2N= zY1OTQ2Nzc5MzQ0NDIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw20eVvE9kDwQQ= BS_vyZylZU","2025-02-07 00:00:00","""A geli a Jolie Dazzled i A Backless Ivo y D ess At The Sa = ta Ba ba a Film Festival. At he fi st ed ca pet eve t i a mo th, A geli a Jo= lie dazzled i a backless ivo y slip d ess. App eciate he full Sa ta Ba ba = a Film Festival ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.thenation= .com/article/society/washington-university-st-louis-pilot/\t=ga\d=CAEYAyoTNz= YyMDc2NzY1OTQ2Nzc5MzQ0NDIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw05gSG= DTJQ4Jt7p0PFsFq50","2025-02-07 00:00:00","""The Ivo y Towe Does 't Pay Taxes, but They Should Still Pa= y Up | The Natio. Activists i St. Louis wa t Washi gto U ive sity= ith its multibillio -dolla e dowme t po y up to help ebuild public sc= hools.""","0"
"Unknown Source","https://www.google= .com/url?rct=j\a=t\rl=https://www.mk.co.kr/en/world/11233936\t=ga\d=CAEYASoU= MTE5ODg1MDU1ODc4OTU4OTE5NTEyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw3v= a1zAyu8hao25H90Wdtqb","2025-02-06 00:00:00","""Ca eles= s ess with wild a imals led to a te ible t agedy. A Ge ma tou ist was kill= ed i a elepha t... Howeve , the elepha t agai lift= ed the tou ist i to the ai with its tusks. The tou ist was take to a hospi= tal but died withi two hou s. \\""","0"
"Unknown Source","https://www.google.com/ur= l?rct=j\a=t\rl=https://www.latestly.com/socially/india/news/elephant-attack-= in-tamil-nadu-german-tourist-killed-after-wild-tusker-attacks-him-on-tiger-v= alley-hill-road-in-valparai-video-surfaces-6623289.html\t=ga\d=CAEYAioUMTE5O= Dg1MDU1ODc4OTU4OTE5NTEyGjgwNDUxZDViZmVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw0juA-JF= Qfac-7JZfVApWRo","2025-02-06 00:00:00","""Elepha = t Attack i Tamil Nadu: Ge ma Tou ist Killed Afte Wild Tuske Attacks Him = o Tige .... Ig o i g the cautio , Ju ce p oceeded = fo wa d, p ompti g the elepha t to eact agg essively. The tuske used its t= u k a d tusks to hu l him a d ...""","0"
"O li ekhaba E glis= h","https://www.google.com/url?rct=j\a=t\rl=https://english.= onlinekhabar.com/wild-elephant-makuna-killed-by-national-park-security-in-ch= itwan.html\t=ga\d=CAEYAyoUMTE5ODg1MDU1ODc4OTU4OTE5NTEyGjgwNDUxZDViZmVkNDEzMT= g6Y29tOmVuOlVT\sg=AOvVaw1Rd-AttluJigHjC05l0Opf","2025-02-06 00:00:00","""Wild elepha = t 'Maku a' killed by Natio al Pa k Secu ity i Chitwa. The elepha t allegedly attempted to attack a domes= ticated elepha t ... Radio colla i stalled o agg essive elepha t 'Govi de = ...""","0"
"MSN","https://www.google.com/url?rct=j\a=t\rl=https://www.msn.com/e= n-ie/news/world/elephant-attack-claims-life-of-german-tourist-in-india-s-wil= ds/ar-AA1yt7af\t=ga\d=CAEYACoUMTE5ODg1MDU1ODc4OTU4OTE5NTEyGjgwNDUxZDViZmVkND= EzMTg6Y29tOmVuOlVT\sg=AOvVaw1JzntfAKQAgNWOd9jAq6pt","2025-02-06 00:00:00","""Elepha t attack claims life of Ge ma tou ist i I dia's wi= lds. ... elepha t fi st pulled the Ge ma off his scoote = a d the d ove its tusks i to his body. Acco di g to Bild, Michael, a 77-yea= -old tou ist f om ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.mk.co.kr/= en/world/11233936\t=ga\d=CAEYASoUMTE5ODg1MDU1ODc4OTU4OTE5NTEyGjgwNDUxZDViZmV= kNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw3va1zAyu8hao25H90Wdtqb","2025-02-06 00:00:00","""Ca eless ess with wild a imals led to a te ible t agedy. A= Ge ma tou ist was killed i a elepha t... Howeve , the elepha t agai lifted the tou ist i to t= he ai with its tusks. The tou ist was take to a hospital but died withi t= wo hou s. \\""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.latestly.= com/socially/india/news/elephant-attack-in-tamil-nadu-german-tourist-killed-= after-wild-tusker-attacks-him-on-tiger-valley-hill-road-in-valparai-video-su= rfaces-6623289.html\t=ga\d=CAEYAioUMTE5ODg1MDU1ODc4OTU4OTE5NTEyGjgwNDUxZDViZ= mVkNDEzMTg6Y29tOmVuOlVT\sg=AOvVaw0juA-JFQfac-7JZfVApWRo","2025-02-06 00:00:00","""Elepha t Attack i Tamil Nadu: Ge ma Tou ist Killed Afte = Wild Tuske Attacks Him o Tige .... Ig o i g the cautio , Ju ce p oceeded fo wa d, p omp= ti g the elepha t to eact agg essively. The tuske used its t u k a d tusks= to hu l him a d ...""","0"
"O li ekhaba E glish","https://www.google.com/url?rct=j\a=t\rl=https://english.onlin= ekhabar.com/wild-elephant-makuna-killed-by-national-park-security-in-chitwan= .html\t=ga\d=CAEYAyoUMTE5ODg1MDU1ODc4OTU4OTE5NTEyGjgwNDUxZDViZmVkNDEzMTg6Y29= tOmVuOlVT\sg=AOvVaw1Rd-AttluJigHjC05l0Opf","2025-02-06 00:00:00","""Wild elepha t 'Maku a' killed by Natio al Pa k Secu ity i = Chitwa. The elepha t allegedly attempted to attack a domestic= ated elepha t ... Radio colla i stalled o agg essive elepha t 'Govi de ...=""","0"
"Unknown Source","https://www.google.com/url?rct== j\a=t\rl=https://www.msn.com/en-in/lifestyle/style/keerthy-suresh-just-naile= d-the-ultimate-fashion-goal-her-ivory-silk-saree-is-timeless-perfection/ar-A= A1yowmh\t=ga\d=CAEYAioTNzU3MjMzOTM1MTQxMzY0OTc1OTIaNjM1NWVhYTFhYWNjMjcyZDpjb= 206ZW46VVM\sg=AOvVaw0Vip9OTNu-Qvio9cwaznph","2025-02-06 00:00:00","""Kee thy Su esh just ai= led the ultimate fashio goal! He ivo y silk sa ee is timeless pe fectio -= MSN. Act ess Kee thy Su esh posted simply mesme izi = g pictu es o social media wea i g a ivo y silk sa ee f om the Ekaya collec= tio . The sa ee featu ed ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.ilovelim= erick.ie/ivory-elephant-market-valentines-special/\t=ga\d=CAEYAyoTNzU3MjMzOT= M1MTQxMzY0OTc1OTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw0rOSb4pl91Mzv= lDKHJDe_R","2025-02-06 00:00:00","""Ivo y Elepha t Ma ket Vale ti e's Special at Lime ick Milk Ma= ket. The Ivo y Elepha t Ma ket etu s this Su day, = Feb ua y 9, fo Vale ti e's pop-up ma ket like o othe at the Milk Ma ket.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://news.uark.edu= /articles/75587/ivory-coast-scholar-conducts-research-on-prominent-author-as= -fulbright-visiting-scholar\t=ga\d=CAEYACoTNzU3MjMzOTM1MTQxMzY0OTc1OTIaNjM1N= WVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw2Yo6PbVPx8mbJv1uqVi3Jb","2025-02-06 00:00:00","""Ivo y Coast Schola Co ducts Resea ch o P omi e t Autho a= s Fulb ight Visiti g Schola. Casimi Kome a , a associate p ofesso at Felix Houp= houet-Boig y U ive sity i the Ivo y Coast, esea ched at the U of A f om Ap= il to Octobe ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.gosugamer= s.net/dota2/tournaments/61639-fissure-universe-episode-4/matches/606946-team= -essence-vs-ivory\t=ga\d=CAEYASoTNzU3MjMzOTM1MTQxMzY0OTc1OTIaNjM1NWVhYTFhYWN= jMjcyZDpjb206ZW46VVM\sg=AOvVaw2JlEPWAJX8LiTMXQvviIyX","2025-02-06 00:00:00","""Team Esse ce vs Ivo y Live Sco e o 2025-02-05 of Dota 2 FI= SSURE U ive se: Episode 4. Esse ce vs Ivo y Live Sco e : Get the Team Esse ce vs= Ivo y live sco e a d match statistics of Dota 2 FISSURE U ive se: Episode 4= o 2025-02-05.""","0"
"MSN","https://www.google.com/url?rct=j\a=t\rl=https://www.msn.com/e= n-in/lifestyle/style/keerthy-suresh-just-nailed-the-ultimate-fashion-goal-he= r-ivory-silk-saree-is-timeless-perfection/ar-AA1yowmh\t=ga\d=CAEYAioTNzU3MjM= zOTM1MTQxMzY0OTc1OTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw0Vip9OTNu-= Qvio9cwaznph","2025-02-06 00:00:00","""Kee thy Su esh just ailed the ultimate fashio goal! He i= vo y silk sa ee is timeless pe fectio. Act ess Kee thy Su esh posted simply mesme izi g pict= u es o social media wea i g a ivo y silk sa ee f om the Ekaya collectio . = The sa ee featu ed ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.ilovelime= rick.ie/ivory-elephant-market-valentines-special/\t=ga\d=CAEYAyoTNzU3MjMzOTM= 1MTQxMzY0OTc1OTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw0rOSb4pl91Mzvl= DKHJDe_R","2025-02-06 00:00:00","""Ivo y Elepha t Ma ket Vale ti e's Special at Lime ick Milk = Ma ket. The Ivo y Elepha t Ma ket etu s this Su day, Feb ua= y 9, fo Vale ti e's pop-up ma ket like o othe at the Milk Ma ket.""","0"
"Elepha t impales tou ist (77) with tusk: Dead | k o e.at","https://www.google.com/url?rct=j\a=t\rl=https://www.krone.at/3679174\t=ga\d=CAEYACoTNTQwNDc5OTM0MDE5MDk4MjQxNDIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw18_a60njgMe8awjsxDX8pS","2025-02-05 00:00:00","""Wa i gs ig o ed. As the tou ist app oached, the elepha t appa e tly felt th eate ed a d attacked the ma . It pushed him off the moto cycle with its tusks, leavi g the ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.indiatoday.in/india/tamil-nadu/story/77-year-old-german-tourist-dies-in-tamil-nadu-after-elephant-attack-in-valparai-range-coimbatore-tamil-nadu-2675158-2025-02-05\t=ga\d=CAEYASoTNTQwNDc5OTM0MDE5MDk4MjQxNDIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw0t3EMXhOnDjsm5yc6ttKxh","2025-02-05 00:00:00","""77-yea -old Ge ma tou ist dies afte elepha t attack i Tamil Nadu's Coimbato e. As he app oached, the elepha t eacted swiftly, usi g its t u k a d tusks to hu l both Ju ce a d his moto bike off the oad. The impact left him ...""","0"
"The Times of I dia","https://www.google.com/url?rct=j\a=t\rl=https://timesofindia.indiatimes.com/city/coimbatore/german-tourist-killed-by-wild-elephant-in-valparai/articleshow/117926113.cms\t=ga\d=CAEYAioTNTQwNDc5OTM0MDE5MDk4MjQxNDIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw2CllPunLlQPSpbswCvAMhl","2025-02-05 00:00:00","""Ge ma tou ist killed by wild elepha t i Valpa ai | Coimbato e News. ... elepha t attacked the fo eig e , th owi g him a d the bike with its tusks. The fo eig e fell o the side of the ghat oad. Mea while, a t uck ...""","0"
"Cha el 4","https://www.google.com/url?rct=j\a=t\rl=https://www.channel4.com/news/authorities-crack-down-on-illegal-wildlife-trade\t=ga\d=CAEYAyoTNTQwNDc5OTM0MDE5MDk4MjQxNDIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1lBzqyCpkkF4riWVZ55GsX","2025-02-05 00:00:00","""Autho ities c ack dow o illegal wildlife t ade. ... elepha ts, lio s a d so fo th. But du i g ou i vestigatio , we came ac oss a black bea , a tige 's head, elepha t tusks a d a pola bea ski ...""","0"
"Elepha t impales tou ist (77) with tusk:= Dead | k o e.at","https://www.google.com/url?rct=j\a=t\rl=https://www.krone.at/= 3679174\t=ga\d=CAEYACoTNTQwNDc5OTM0MDE5MDk4MjQxNDIaODA0NTFkNWJmZWQ0MTMxODpjb= 206ZW46VVM\sg=AOvVaw18_a60njgMe8awjsxDX8pS","2025-02-05 00:00:00","""Wa i gs ig o ed. As the tou ist app oached, the elepha t appa e tly fe= lt th eate ed a d attacked the ma . It pushed him off the moto cycle with it= s tusks, leavi g the ...""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=https://www.indiatoda= y.in/india/tamil-nadu/story/77-year-old-german-tourist-dies-in-tamil-nadu-af= ter-elephant-attack-in-valparai-range-coimbatore-tamil-nadu-2675158-2025-02-= 05\t=ga\d=CAEYASoTNTQwNDc5OTM0MDE5MDk4MjQxNDIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW= 46VVM\sg=AOvVaw0t3EMXhOnDjsm5yc6ttKxh","2025-02-05 00:00:00","""77-yea -old Ge ma tou ist dies afte elepha t attack i Ta= mil Nadu's Coimbato e. As he app oached, the elepha t eacted swiftly, usi g= its t u k a d tusks to hu l both Ju ce a d his moto bike off the oad. The= impact left him ...""","0"
"The Times of I dia","https://www.google.com/url?rct=j\a=t\rl=https://timesofindia.= indiatimes.com/city/coimbatore/german-tourist-killed-by-wild-elephant-in-val= parai/articleshow/117926113.cms\t=ga\d=CAEYAioTNTQwNDc5OTM0MDE5MDk4MjQxNDIaO= DA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw2CllPunLlQPSpbswCvAMhl","2025-02-05 00:00:00","""Ge ma tou ist killed by wild elepha t i Valpa ai | Coimba= to e News. ... elepha t attacked the fo eig e , th owi g him a d= the bike with its tusks. The fo eig e fell o the side of the ghat oad. M= ea while, a t uck ...""","0"
"Cha el = 4","https://www.google.com/url?rct=j\a=t\rl=https://www.channel4.= com/news/authorities-crack-down-on-illegal-wildlife-trade\t=ga\d=CAEYAyoTNTQ= wNDc5OTM0MDE5MDk4MjQxNDIaODA0NTFkNWJmZWQ0MTMxODpjb206ZW46VVM\sg=AOvVaw1lBzqy= CpkkF4riWVZ55GsX","2025-02-05 00:00:00","""Autho ities c ack dow o illegal wildlife t ade. ... elepha ts, lio s a d so fo th. But du i g ou i v= estigatio , we came ac oss a black bea , a tige 's head, elepha t tusks a d = a pola bea ski ...""","0"
"WGN Radio","https://= www.google.com/url?rct=j\a=t\rl=https://wgnradio.com/lisa-dent/conversations= -with-demetrius-ivory-get-ready-for-ice-this-week/\t=ga\d=CAEYACoTNDQ0NzMwND= QzMzUxOTgxMDgyOTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw2eEhTpoUnk_XI= 0NZzlThYt","2025-02-05 00:00:00","""Co ve satio s with Demet ius Ivo y:= Get eady fo ice this week. WGN-TV Chie= f Meteo ologist Demet ius Ivo y joi s Lisa De t to discuss what we ca expec= t f om a icy wi te sto m the ext couple of days.""","0"
"Unknown Source","https://www.google.com/url?rct=j\a=t\rl=htt= ps://thedig.howard.edu/all-stories/howard-professors-toldson-and-fenwick-amo= ng-200-most-influential-scholars-nation\t=ga\d=CAEYASoTNDQ0NzMwNDQzMzUxOTgxM= DgyOTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw0L4VrynNj6GsYb9WuNirnw","2025-02-05 00:00:00","""Howa d P ofesso s = Toldso a d Fe wick Amo g 200 Most I flue tial Schola s i the Natio. Howa d U ive sity p ofesso s Ivo y A. Toldso , Ph.D. a d L= eslie T. Fe wick, Ph.D. a e a ked amo g the top \\""","0"
"N/A","http= s://www.google.com/url?rct=j\a=t\rl=https://timesofindia.indiatimes.com/ente= rtainment/tamil/web-stories/keerthy-suresh-looks-like-a-dream-in-an-ivory-si= lk-saree/photostory/117908996.cms\t=ga\d=CAEYAyoTNDQ0NzMwNDQzMzUxOTgxMDgyOTI= aNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM\sg=AOvVaw17S9uyDNnRzqujRLDcanp9","2025-02-05 00:00:00","""= Kee thy Su esh looks like a d eam i a ivo y silk sa ee | Times of I dia. Kee thy Su esh stu s i a luxu ious ivo y= silk sa ee that exudes g ace a d timeless elega ce....""","0"
"WGN Radio","https://www.google.com/url?rct=j\a=t\rl=https://wgnradio.com/= lisa-dent/conversations-with-demetrius-ivory-get-ready-for-ice-this-week/\t== ga\d=CAEYACoTNDQ0NzMwNDQzMzUxOTgxMDgyOTIaNjM1NWVhYTFhYWNjMjcyZDpjb206ZW46VVM= \sg=AOvVaw2eEhTpoUnk_XI0NZzlThYt","2025-02-05 00:00:00","""Co ve satio s with Demet ius Ivo y: Get eady fo ice this = week. WGN-TV Chief Meteo ologist Demet ius Ivo y joi s Lisa= De t to discuss what we ca expect f om a icy wi te sto m the ext couple= of days.""","0"
